% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.108865901e+02 +2.408565901e+02 +2.408565901e+02 +5.9671e-01 -3.8264e-02
4 0 +1.362647300e+01 +4.359647300e+01 +4.359647300e+01 +1.6792e+00 +8.6743e-01
54 0 +6.882696461e+00 +3.685269646e+01 +3.685269646e+01 +1.3820e+00 -2.1178e-02
82 0 +4.234712631e+00 +3.420471263e+01 +3.420471263e+01 +1.3726e+00 -8.6779e-02
125 0 +4.079380949e+00 +3.404938095e+01 +3.404938095e+01 +1.3659e+00 -1.0797e-01
131 0 +4.079364462e+00 +3.404936446e+01 +3.404936446e+01 +1.3766e+00 -7.0563e-02
151 0 +3.977879066e+00 +3.394787907e+01 +3.394787907e+01 +1.3658e+00 -1.0695e-01
157 0 +3.648937048e+00 +3.361893705e+01 +3.361893705e+01 +1.3331e+00 -2.0932e-01
171 0 +3.598145595e+00 +3.356814559e+01 +3.356814559e+01 +1.3358e+00 -2.0147e-01
172 0 +3.466813828e+00 +3.343681383e+01 +3.343681383e+01 +1.3369e+00 -1.9998e-01
214 0 +3.449325923e+00 +3.341932592e+01 +3.341932592e+01 +1.3362e+00 -2.0207e-01
220 0 +3.434601332e+00 +3.340460133e+01 +3.340460133e+01 +1.3347e+00 -2.0678e-01
256 0 +3.427544386e+00 +3.339754439e+01 +3.339754439e+01 +1.3350e+00 -2.0601e-01
288 0 +3.419386181e+00 +3.338938618e+01 +3.338938618e+01 +1.3344e+00 -2.0803e-01
323 0 +3.419342856e+00 +3.338934286e+01 +3.338934286e+01 +1.3339e+00 -2.0942e-01
326 0 +3.418762262e+00 +3.338876226e+01 +3.338876226e+01 +1.3343e+00 -2.0810e-01
329 0 +3.417051977e+00 +3.338705198e+01 +3.338705198e+01 +1.3342e+00 -2.0855e-01
332 0 +3.415860317e+00 +3.338586032e+01 +3.338586032e+01 +1.3340e+00 -2.0908e-01
336 0 +3.410823712e+00 +3.338082371e+01 +3.338082371e+01 +1.3336e+00 -2.1057e-01
342 0 +3.410091820e+00 +3.338009182e+01 +3.338009182e+01 +1.3322e+00 -2.1465e-01
