% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.552914355e+06 +1.552990625e+06 +1.552990625e+06 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +6.218440916e+05 +6.219203616e+05 +6.219203616e+05 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
3 0 +1.868508053e+05 +1.869270753e+05 +1.869270753e+05 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
4 0 +1.355190486e+04 +1.362817486e+04 +1.362817486e+04 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
11 0 +8.121793620e+01 +1.574879362e+02 +1.574879362e+02 -1.3154e+00 -3.2065e-01 -2.4271e-01 -7.0228e-01 -6.1286e-02 +5.0405e-01 +1.9862e+00 +2.7458e-01 +3.5755e-01 +2.5554e-02
74 0 +6.881418224e+01 +1.450841822e+02 +1.450841822e+02 -8.2185e-01 +1.0221e+00 -6.2877e-01 -7.4901e-01 +9.7745e-02 +1.7353e-01 -1.2227e+00 +4.1954e-02 +1.3040e+00 +5.5568e-03
107 0 +5.799747138e+01 +1.342674714e+02 +1.342674714e+02 +2.5656e-01 +1.2391e+00 +1.4078e+00 -5.4301e-02 -1.0121e+00 +2.6330e-01 +1.9988e-01 -2.1127e+00 +4.1505e-01 +6.7970e-01
145 0 +5.011539820e+01 +1.263853982e+02 +1.263853982e+02 +5.1193e-01 +9.9171e-02 +1.1736e-01 -2.2950e-01 +5.6732e-02 -9.0678e-03 +2.0744e+00 +4.1514e-01 +1.1969e-01 -1.1205e+00
146 0 +4.977283942e+01 +1.260428394e+02 +1.260428394e+02 +3.1217e-01 +9.4185e-01 +2.8035e-01 -1.7337e+00 -3.8241e-01 -1.4649e-01 +7.7226e-01 +8.2023e-01 +2.7896e-01 -2.8386e-01
1452 0 +4.859965209e+01 +1.248696521e+02 +1.248696521e+02 -3.1169e-01 -1.0629e+00 +1.7283e+00 +4.0242e+00 -2.3255e+00 -4.1396e-01 +4.6187e-01 -1.7146e+00 +5.0437e-01 +6.7579e-01
1539 0 +4.534765797e+01 +1.216176580e+02 +1.216176580e+02 -1.3144e+00 +3.9560e-01 +1.4288e+00 +3.0977e+00 -3.6127e+00 -3.6868e+00 -7.4019e-01 +2.3430e-01 +1.3885e+00 +4.8114e+00
