% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.776576610e+01 -8.478423390e+01 -8.478423390e+01 +5.9671e-01 -3.8264e-02
2 0 +1.172529817e+00 -1.013774702e+02 -1.013774702e+02 +7.4769e-01 +1.6230e+00
3 0 +4.001045955e-01 -1.021498954e+02 -1.021498954e+02 -1.3415e-01 -1.3414e-01
26 0 +2.235591399e-01 -1.023264409e+02 -1.023264409e+02 +5.2802e-02 -1.9740e-01
33 0 +1.434726749e-01 -1.024065273e+02 -1.024065273e+02 -3.6916e-01 -1.4117e-03
113 0 +9.835462596e-02 -1.024516454e+02 -1.024516454e+02 -2.7564e-01 -1.0640e+00
120 0 +9.654556033e-02 -1.024534544e+02 -1.024534544e+02 +4.9102e-01 -2.0341e-01
142 0 +7.689231244e-03 -1.025423108e+02 -1.025423108e+02 -1.2278e-01 +7.2131e-01
165 0 +9.328805248e-07 -1.025499991e+02 -1.025499991e+02 -1.3146e-01 +7.1870e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.868505101e+00 +7.955850510e+01 +7.955850510e+01 +5.9671e-01 -3.8264e-02
2 0 +7.765803044e+00 +7.945580304e+01 +7.945580304e+01 +7.4769e-01 +1.6230e+00
3 0 +2.124021697e-01 +7.190240217e+01 +7.190240217e+01 -1.3415e-01 -1.3414e-01
21 0 +1.575891544e-02 +7.170575892e+01 +7.170575892e+01 -3.1984e-01 +2.7379e-02
231 0 +1.022697819e-02 +7.170022698e+01 +7.170022698e+01 -3.4335e-01 +4.4096e-02
236 0 +5.927093179e-03 +7.169592709e+01 +7.169592709e+01 -4.5146e-01 +1.1702e-01
305 0 +4.170251036e-03 +7.169417025e+01 +7.169417025e+01 -4.1792e-01 +1.0409e-01
315 0 +2.896509048e-03 +7.169289651e+01 +7.169289651e+01 -3.9988e-01 +8.2180e-02
327 0 +2.038524024e-03 +7.169203852e+01 +7.169203852e+01 -4.2179e-01 +1.0282e-01
335 0 +4.958190238e-04 +7.169049582e+01 +7.169049582e+01 -4.9373e-01 +1.6445e-01
448 0 +2.454030977e-04 +7.169024540e+01 +7.169024540e+01 -5.1053e-01 +1.7667e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.147399126e+01 +2.254839913e+02 +2.254839913e+02 +5.9671e-01 -3.8264e-02
2 0 +1.080853948e+01 +2.248185395e+02 +2.248185395e+02 +7.4769e-01 +1.6230e+00
3 0 +2.094915846e+00 +2.161049158e+02 +2.161049158e+02 -1.3415e-01 -1.3414e-01
6 0 +1.288817147e+00 +2.152988171e+02 +2.152988171e+02 -3.6342e-01 -3.6573e-01
9 0 +1.210024576e+00 +2.152200246e+02 +2.152200246e+02 -9.1283e-01 +4.1425e-01
14 0 +4.733106534e-01 +2.144833107e+02 +2.144833107e+02 -1.3329e+00 +8.5416e-01
31 0 +7.832105705e-02 +2.140883211e+02 +2.140883211e+02 -5.5799e-01 +8.8429e-01
35 0 +2.761809922e-02 +2.140376181e+02 +2.140376181e+02 -2.0565e-01 +4.0513e-01
64 0 +2.385387432e-06 +2.140100024e+02 +2.140100024e+02 -3.7363e-01 +5.5101e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.652646373e+01 -4.195353627e+01 -4.195353627e+01 +5.9671e-01 -3.8264e-02
2 0 +1.207877199e+01 -4.640122801e+01 -4.640122801e+01 +7.4769e-01 +1.6230e+00
3 0 +3.501016422e-01 -5.812989836e+01 -5.812989836e+01 -1.3415e-01 -1.3414e-01
6 0 +2.678052680e-01 -5.821219473e+01 -5.821219473e+01 -3.6342e-01 -3.6573e-01
43 0 +6.833971675e-02 -5.841166028e+01 -5.841166028e+01 -5.5515e-02 -1.6258e-01
148 0 +3.081711802e-02 -5.844918288e+01 -5.844918288e+01 +2.5761e-02 -2.2966e-01
205 0 +4.040617788e-03 -5.847595938e+01 -5.847595938e+01 +2.0177e-01 -3.3992e-01
278 0 +2.131758493e-03 -5.847786824e+01 -5.847786824e+01 +2.4032e-01 -3.6159e-01
