% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.889976894e+02 -2.730923106e+02 -2.730923106e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
7 0 +1.825631784e+02 -2.795268216e+02 -2.795268216e+02 -3.7917e-01 -8.5659e-02 -1.0063e+00 -1.0962e+00 +9.1253e-01 +1.4562e+00 +2.7990e-02 +1.1035e+00 +4.6164e-01 -5.4512e-01
51 0 +1.285432813e+02 -3.335467187e+02 -3.335467187e+02 -4.4589e-01 -2.5874e-01 +7.5525e-01 +3.5643e-01 +5.3891e-01 +2.3193e-01 +7.4581e-01 +1.5144e+00 +1.0759e+00 -6.3307e-01
104 0 +1.234912085e+02 -3.385987915e+02 -3.385987915e+02 -1.1594e+00 +6.1653e-01 -2.6132e-01 +1.6078e+00 +1.2321e+00 +1.0911e+00 +2.4649e+00 +3.8683e-01 +1.2284e+00 +5.7873e-02
174 0 +1.171672962e+02 -3.449227038e+02 -3.449227038e+02 +1.1313e+00 +9.4185e-01 +1.3058e+00 -4.5837e-02 +5.9521e-01 +8.8649e-01 +3.1140e+00 +2.6006e+00 +1.1412e+00 +7.4335e-01
196 0 +1.132286648e+02 -3.488613352e+02 -3.488613352e+02 +7.1694e-01 +3.8146e-01 -2.6786e+00 -5.0016e-01 +1.1967e+00 +1.7386e+00 +1.8974e+00 +2.1974e+00 +2.1932e+00 +1.0517e+00
202 0 +1.104406704e+02 -3.516493296e+02 -3.516493296e+02 -9.0533e-01 +1.3268e+00 +2.0874e-01 +1.2292e+00 +1.3808e+00 +1.1914e+00 +2.5260e+00 +1.6694e+00 +2.1854e+00 +4.9084e-01
225 0 +7.784574172e+01 -3.842442583e+02 -3.842442583e+02 +1.1523e+00 +5.5147e-01 +2.0005e+00 +1.2838e+00 +1.5799e+00 +1.6099e+00 +2.0371e+00 +2.6770e+00 +2.8468e+00 +4.7898e-01
417 0 +4.377694843e+01 -4.183130516e+02 -4.183130516e+02 +6.2189e-01 +2.1318e+00 +1.3799e+00 +1.3683e+00 +1.1979e+00 +2.7214e+00 +3.0852e+00 +3.1060e+00 +2.1788e+00 +3.6456e-01
879 0 +4.143081637e+01 -4.206591836e+02 -4.206591836e+02 -2.7245e-01 +1.2381e+00 +1.5604e+00 +8.4710e-01 +2.8699e+00 +2.2305e+00 +2.0181e+00 +2.5930e+00 +1.8176e+00 -2.2027e-01
1201 0 +3.210843628e+01 -4.299815637e+02 -4.299815637e+02 -4.8158e-01 +6.6688e-01 +1.3372e+00 +8.2676e-01 +2.3079e+00 +1.6439e+00 +2.5115e+00 +2.6205e+00 +1.7468e+00 +2.3916e-02
1273 0 +2.415266113e+01 -4.379373389e+02 -4.379373389e+02 -3.5465e-01 +6.4736e-01 +1.4215e+00 +6.5716e-01 +2.3813e+00 +1.5802e+00 +2.0704e+00 +2.5540e+00 +1.7531e+00 +4.2275e-02
1501 0 +1.875232033e+01 -4.433376797e+02 -4.433376797e+02 -2.8832e-01 +6.5024e-01 +1.3656e+00 +6.2531e-01 +2.3287e+00 +1.6534e+00 +2.0759e+00 +2.5974e+00 +1.4403e+00 +5.8087e-02
1553 0 +1.794304419e+01 -4.441469558e+02 -4.441469558e+02 -3.1785e-01 +6.8967e-01 +1.3829e+00 +6.3715e-01 +2.3334e+00 +1.6083e+00 +2.1267e+00 +2.5784e+00 +1.4695e+00 +4.2426e-02
1601 0 +1.767208703e+01 -4.444179130e+02 -4.444179130e+02 -3.3956e-01 +6.2137e-01 +1.3771e+00 +7.0940e-01 +2.3606e+00 +1.6896e+00 +2.0439e+00 +2.5760e+00 +1.4639e+00 +7.5861e-02
1651 0 +1.408175570e+01 -4.480082443e+02 -4.480082443e+02 -3.2764e-01 +6.5893e-01 +1.4134e+00 +6.9384e-01 +2.3133e+00 +1.6548e+00 +2.0843e+00 +2.6146e+00 +1.4714e+00 +4.7856e-02
1701 0 +1.267472754e+01 -4.494152725e+02 -4.494152725e+02 -3.3712e-01 +6.4129e-01 +1.3804e+00 +7.3530e-01 +2.2833e+00 +1.6414e+00 +2.1094e+00 +2.6033e+00 +1.4552e+00 +6.7661e-02
1951 0 +1.223906380e+01 -4.498509362e+02 -4.498509362e+02 -3.4183e-01 +6.5976e-01 +1.3936e+00 +7.4394e-01 +2.2894e+00 +1.6403e+00 +2.0976e+00 +2.6058e+00 +1.4582e+00 +5.9488e-02
2051 0 +1.221187991e+01 -4.498781201e+02 -4.498781201e+02 -3.3357e-01 +6.4787e-01 +1.3932e+00 +7.3071e-01 +2.3078e+00 +1.6372e+00 +2.1024e+00 +2.5925e+00 +1.4560e+00 +5.8948e-02
2101 0 +1.201418258e+01 -4.500758174e+02 -4.500758174e+02 -3.3793e-01 +6.6527e-01 +1.3936e+00 +7.2946e-01 +2.3053e+00 +1.6330e+00 +2.0972e+00 +2.5956e+00 +1.4577e+00 +5.8263e-02
2251 0 +1.199023189e+01 -4.500997681e+02 -4.500997681e+02 -3.4373e-01 +6.6168e-01 +1.3888e+00 +7.2812e-01 +2.2970e+00 +1.6265e+00 +2.0956e+00 +2.5989e+00 +1.4580e+00 +5.5365e-02
2301 0 +1.198519065e+01 -4.501048094e+02 -4.501048094e+02 -3.4384e-01 +6.5384e-01 +1.3878e+00 +7.2940e-01 +2.2986e+00 +1.6298e+00 +2.0936e+00 +2.5985e+00 +1.4567e+00 +5.7810e-02
2351 0 +1.197600414e+01 -4.501139959e+02 -4.501139959e+02 -3.4038e-01 +6.6201e-01 +1.3895e+00 +7.2581e-01 +2.3012e+00 +1.6372e+00 +2.0879e+00 +2.5992e+00 +1.4557e+00 +5.8943e-02
2401 0 +1.195942197e+01 -4.501305780e+02 -4.501305780e+02 -3.4012e-01 +6.7320e-01 +1.3880e+00 +7.3178e-01 +2.3008e+00 +1.6328e+00 +2.0912e+00 +2.5976e+00 +1.4553e+00 +5.9255e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.953385444e+02 +9.729985444e+02 +9.729985444e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +3.489235570e+02 +4.265835570e+02 +4.265835570e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
5 0 +2.303866135e+02 +3.080466135e+02 +3.080466135e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
8 0 +1.472438619e+02 +2.249038619e+02 +2.249038619e+02 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00 +9.2190e-01 +1.8705e-01 -1.9901e-01 +1.9176e-01 -1.8876e+00
55 0 +1.305655588e+02 +2.082255588e+02 +2.082255588e+02 +1.2945e+00 -7.0246e-01 -1.4321e-01 +2.3639e+00 -3.2765e+00 -6.0155e-02 +2.3917e+00 -7.3285e-01 +1.1110e-01 -2.6693e+00
56 0 +1.164140259e+02 +1.940740259e+02 +1.940740259e+02 -1.1087e+00 -1.3632e-01 -3.9822e-01 +2.1419e+00 +7.2252e-03 -1.7883e+00 +5.2917e-01 -6.7839e-01 +6.2203e-01 -4.1706e+00
221 0 +1.061047056e+02 +1.837647056e+02 +1.837647056e+02 +1.2640e+00 -6.8924e-01 +1.6054e-01 +1.0155e+00 -4.3245e+00 -1.9354e+00 +1.7388e+00 -2.5534e-01 +8.0008e-01 -4.5095e+00
354 0 +1.042517297e+02 +1.819117297e+02 +1.819117297e+02 +5.0401e-01 -3.3761e-01 -3.1767e+00 +2.0492e+00 -1.8967e+00 -5.6338e-01 -1.0870e-02 -1.6141e-01 -6.9720e-01 -3.5833e+00
402 0 +1.035533686e+02 +1.812133686e+02 +1.812133686e+02 +4.0338e+00 -2.4574e+00 -3.7204e-01 +7.0235e-01 -3.1563e+00 -9.3007e-01 +1.5219e+00 +2.6684e-01 +4.7867e-01 -3.5850e+00
404 0 +1.024486610e+02 +1.801086610e+02 +1.801086610e+02 +2.8715e-03 +1.4269e+00 -1.4316e+00 +2.0599e+00 -2.9113e+00 +4.4962e-01 -6.0506e-01 +1.2880e-01 +2.1135e-01 -4.0253e+00
413 0 +9.717920060e+01 +1.748392006e+02 +1.748392006e+02 +4.5112e-01 +7.3227e-02 -1.1242e+00 +1.2990e+00 -2.0587e+00 -6.5990e-01 +5.5949e-01 +1.0342e+00 -1.4220e+00 -3.3037e+00
415 0 +9.471922509e+01 +1.723792251e+02 +1.723792251e+02 +1.5509e+00 +1.0009e+00 -3.1835e-01 +4.2687e+00 -4.0269e+00 -1.5195e+00 +9.2869e-02 -5.9366e-01 +2.0749e-01 -3.7528e+00
451 0 +5.879576344e+01 +1.364557634e+02 +1.364557634e+02 +5.3972e-01 +8.2865e-01 -1.5101e+00 +3.3120e+00 -3.6780e+00 +7.8331e-03 +1.0456e-01 -7.6178e-01 +6.1931e-01 -3.9422e+00
768 0 +5.651209753e+01 +1.341720975e+02 +1.341720975e+02 +2.4477e+00 -7.3660e-01 -4.8346e-01 +3.4739e+00 -1.6618e+00 -2.1153e+00 +1.5439e+00 +1.6364e-01 -6.0573e-01 -4.5126e+00
1147 0 +5.414675828e+01 +1.318067583e+02 +1.318067583e+02 +2.1354e+00 -1.6695e+00 -1.2733e+00 +4.1501e+00 -3.0036e+00 -9.6973e-01 +1.3244e-01 +1.0085e-01 +7.4876e-01 -3.5718e+00
1245 0 +4.975299972e+01 +1.274129997e+02 +1.274129997e+02 +3.0358e+00 -8.6935e-01 -5.3878e-01 +4.8660e+00 -3.0521e+00 -3.3424e-02 +5.9303e-01 +2.4415e-01 +5.3257e-01 -4.1486e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.009360922e+02 +1.016616092e+03 +1.016616092e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
