% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.295856703e+07 +6.295794592e+07 +6.295794592e+07 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +2.089017495e+07 +2.088955384e+07 +2.088955384e+07 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
7 0 +1.510354235e+07 +1.510292124e+07 +1.510292124e+07 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01
27 0 +7.506795995e+06 +7.506174885e+06 +7.506174885e+06 +7.5657e-01 +4.6302e+00 +3.2747e-01 -2.1044e+00 +7.7752e-01
45 0 +2.907006683e+06 +2.906385573e+06 +2.906385573e+06 +1.7495e-01 +3.8623e+00 -1.7273e+00 -3.2439e+00 -1.8645e-01
149 0 +1.265183883e+06 +1.264562773e+06 +1.264562773e+06 -1.4247e+00 +3.8361e+00 +4.7029e-01 -4.0673e+00 +8.6168e-01
184 0 +7.345037179e+05 +7.338826079e+05 +7.338826079e+05 -1.0128e+00 +4.3066e+00 -7.7492e-01 -3.1856e+00 -1.2933e-01
223 0 +5.826522126e+05 +5.820311026e+05 +5.820311026e+05 -1.1378e-01 +4.0157e+00 +1.7460e+00 -4.5420e+00 +4.6779e-01
229 0 +2.076456603e+05 +2.070245503e+05 +2.070245503e+05 -1.0564e+00 +4.2643e+00 +4.1527e-01 -3.5796e+00 -7.7883e-01
259 0 +2.018179488e+05 +2.011968388e+05 +2.011968388e+05 -5.5262e-01 +3.8428e+00 +1.2648e+00 -3.8268e+00 +3.0467e-01
262 0 +1.619180483e+05 +1.612969383e+05 +1.612969383e+05 -1.1714e+00 +3.8865e+00 +6.2339e-01 -3.6986e+00 +2.1158e-02
324 0 +1.483070587e+05 +1.476859487e+05 +1.476859487e+05 -1.0472e+00 +3.6691e+00 +1.0212e+00 -4.0054e+00 +2.8631e-01
328 0 +8.450737676e+04 +8.388626676e+04 +8.388626676e+04 -9.9501e-01 +3.6872e+00 +4.9582e-01 -3.7497e+00 -3.6880e-01
333 0 +6.086098976e+03 +5.464988976e+03 +5.464988976e+03 -9.8415e-01 +3.9943e+00 -8.3165e-02 -3.7032e+00 -6.5952e-01
459 0 +3.759764506e+03 +3.138654506e+03 +3.138654506e+03 -8.7030e-01 +3.9223e+00 +6.3700e-01 -3.9009e+00 -1.7005e-01
481 0 +2.865493590e+03 +2.244383590e+03 +2.244383590e+03 -8.2095e-01 +3.8490e+00 +1.2504e+00 -4.1471e+00 +1.0002e-01
611 0 +1.783766867e+03 +1.162656867e+03 +1.162656867e+03 -8.3183e-01 +3.8824e+00 +7.2605e-01 -3.9653e+00 -1.8687e-01
616 0 +1.444138100e+03 +8.230281002e+02 +8.230281002e+02 -8.1620e-01 +3.8415e+00 +1.0417e+00 -4.0907e+00 +2.3474e-02
636 0 +1.125976945e+03 +5.048669451e+02 +5.048669451e+02 -8.9131e-01 +3.9107e+00 +6.2497e-01 -3.9140e+00 -2.5543e-01
646 0 +5.219669109e+02 -9.914308910e+01 -9.914308910e+01 -8.0018e-01 +3.7253e+00 +1.6032e+00 -4.2689e+00 +2.8207e-01
686 0 +5.103623400e+02 -1.107476600e+02 -1.107476600e+02 -8.3398e-01 +3.8007e+00 +1.1385e+00 -4.0984e+00 +5.6879e-02
701 0 +3.861654063e+02 -2.349445937e+02 -2.349445937e+02 -8.4789e-01 +3.8145e+00 +1.1961e+00 -4.1451e+00 +8.8360e-02
758 0 +3.725973679e+02 -2.485126321e+02 -2.485126321e+02 -8.6308e-01 +3.8228e+00 +1.0418e+00 -4.0930e+00 +4.9859e-03
767 0 +3.284078048e+02 -2.927021952e+02 -2.927021952e+02 -8.5546e-01 +3.8213e+00 +1.0130e+00 -4.0728e+00 +1.0597e-03
775 0 +3.250957199e+02 -2.960142801e+02 -2.960142801e+02 -8.4014e-01 +3.7982e+00 +1.2351e+00 -4.1380e+00 +8.5363e-02
777 0 +2.088968444e+02 -4.122131556e+02 -4.122131556e+02 -8.4623e-01 +3.8295e+00 +1.1190e+00 -4.1014e+00 +3.7822e-02
784 0 +4.862405612e+01 -5.724859439e+02 -5.724859439e+02 -8.4581e-01 +3.8186e+00 +1.1083e+00 -4.1046e+00 +3.1343e-02
829 0 +3.906945942e+01 -5.820405406e+02 -5.820405406e+02 -8.3720e-01 +3.8195e+00 +1.1350e+00 -4.1122e+00 +5.3884e-02
835 0 +3.253306748e+01 -5.885769325e+02 -5.885769325e+02 -8.4103e-01 +3.8155e+00 +1.1215e+00 -4.1088e+00 +5.1014e-02
907 0 +1.595390761e+01 -6.051560924e+02 -6.051560924e+02 -8.3187e-01 +3.7973e+00 +1.2609e+00 -4.1555e+00 +1.1864e-01
937 0 +1.078162881e+01 -6.103283712e+02 -6.103283712e+02 -8.2540e-01 +3.7888e+00 +1.2852e+00 -4.1640e+00 +1.3009e-01
976 0 +8.233015315e+00 -6.128769847e+02 -6.128769847e+02 -8.3415e-01 +3.8057e+00 +1.1927e+00 -4.1310e+00 +8.2657e-02
1004 0 +7.058151281e+00 -6.140518487e+02 -6.140518487e+02 -8.3303e-01 +3.7998e+00 +1.2176e+00 -4.1402e+00 +9.4559e-02
1044 0 +3.464018179e+00 -6.176459818e+02 -6.176459818e+02 -8.4303e-01 +3.8204e+00 +1.1041e+00 -4.1047e+00 +3.6018e-02
