% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.956340652e+01 -3.925265935e+02 -3.925265935e+02 +5.9671e-01 -3.8264e-02
2 0 +1.330790706e+01 -4.487820929e+02 -4.487820929e+02 +7.4769e-01 +1.6230e+00
44 0 +1.062385379e+01 -4.514661462e+02 -4.514661462e+02 -1.4494e+00 +2.9373e+00
50 0 +7.036009079e+00 -4.550539909e+02 -4.550539909e+02 -1.3898e+00 +2.9521e+00
76 0 +6.994649247e+00 -4.550953508e+02 -4.550953508e+02 -4.1541e+00 +2.6489e+00
95 0 +5.400418489e+00 -4.566895815e+02 -4.566895815e+02 -4.3589e+00 +2.6529e+00
117 0 +4.075987275e+00 -4.580140127e+02 -4.580140127e+02 -3.3317e+00 +2.7145e+00
131 0 +3.045073394e+00 -4.590449266e+02 -4.590449266e+02 -3.3396e+00 +2.6233e+00
145 0 +2.736874590e+00 -4.593531254e+02 -4.593531254e+02 -3.3602e+00 +2.6911e+00
165 0 +2.389742170e+00 -4.597002578e+02 -4.597002578e+02 -3.3687e+00 +2.6601e+00
172 0 +2.126557471e+00 -4.599634425e+02 -4.599634425e+02 -3.3427e+00 +2.6465e+00
207 0 +2.100136658e+00 -4.599898633e+02 -4.599898633e+02 -3.3526e+00 +2.6663e+00
307 0 +2.080468569e+00 -4.600095314e+02 -4.600095314e+02 -3.3269e+00 +2.6704e+00
314 0 +2.008900020e+00 -4.600811000e+02 -4.600811000e+02 -3.3425e+00 +2.6648e+00
402 0 +2.003986657e+00 -4.600860133e+02 -4.600860133e+02 -3.3431e+00 +2.6615e+00
404 0 +1.992415125e+00 -4.600975849e+02 -4.600975849e+02 -3.3382e+00 +2.6630e+00
425 0 +1.990161863e+00 -4.600998381e+02 -4.600998381e+02 -3.3380e+00 +2.6612e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.054254434e+01 +9.820254434e+01 +9.820254434e+01 +5.9671e-01 -3.8264e-02
7 0 +1.398215735e+01 +9.164215735e+01 +9.164215735e+01 +3.4196e-01 -1.8133e+00
12 0 +1.190562969e+01 +8.956562969e+01 +8.956562969e+01 +1.4237e+00 -1.0927e+00
25 0 +1.135388935e+01 +8.901388935e+01 +8.901388935e+01 +7.0571e-01 -4.7852e-01
43 0 +3.942508256e+00 +8.160250826e+01 +8.160250826e+01 +1.4500e+00 -8.1649e-01
96 0 +3.822542195e+00 +8.148254220e+01 +8.148254220e+01 +1.3345e+00 -5.0162e-01
101 0 +2.354196932e+00 +8.001419693e+01 +8.001419693e+01 +1.3736e+00 -8.7925e-01
108 0 +2.229276770e+00 +7.988927677e+01 +7.988927677e+01 +1.4237e+00 -5.0465e-01
122 0 +2.218808037e+00 +7.987880804e+01 +7.987880804e+01 +1.4204e+00 -5.0772e-01
131 0 +1.747355672e+00 +7.940735567e+01 +7.940735567e+01 +1.4407e+00 -8.6591e-01
153 0 +1.676832775e+00 +7.933683278e+01 +7.933683278e+01 +1.3692e+00 -8.6751e-01
161 0 +1.054034768e+00 +7.871403477e+01 +7.871403477e+01 +1.3906e+00 -8.5800e-01
215 0 +1.015986422e+00 +7.867598642e+01 +7.867598642e+01 +1.4052e+00 -8.5890e-01
230 0 +1.013501290e+00 +7.867350129e+01 +7.867350129e+01 +1.4051e+00 -8.5876e-01
264 0 +9.955667511e-01 +7.865556675e+01 +7.865556675e+01 +1.4026e+00 -8.5550e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.917121803e+01 +1.448512180e+02 +1.448512180e+02 +5.9671e-01 -3.8264e-02
3 0 +2.525439980e+01 +1.409343998e+02 +1.409343998e+02 -1.3415e-01 -1.3414e-01
6 0 +1.989769540e+01 +1.355776954e+02 +1.355776954e+02 -3.6342e-01 -3.6573e-01
15 0 +6.510630731e+00 +1.221906307e+02 +1.221906307e+02 -1.8121e-01 -6.6612e-01
149 0 +2.677888622e+00 +1.183578886e+02 +1.183578886e+02 -1.1995e+00 -9.4984e-01
161 0 +1.773954740e+00 +1.174539547e+02 +1.174539547e+02 -1.2120e+00 -9.7374e-01
181 0 +1.220148692e+00 +1.169001487e+02 +1.169001487e+02 -1.1955e+00 -9.7606e-01
183 0 +1.004289048e+00 +1.166842890e+02 +1.166842890e+02 -1.1801e+00 -9.8116e-01
350 0 +9.995268074e-01 +1.166795268e+02 +1.166795268e+02 -1.1836e+00 -9.8358e-01
416 0 +9.974090886e-01 +1.166774091e+02 +1.166774091e+02 -1.1825e+00 -9.8245e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.264552920e+02 +1.227452920e+02 +1.227452920e+02 +5.9671e-01 -3.8264e-02
3 0 +1.003775750e+02 +9.666757503e+01 +9.666757503e+01 -1.3415e-01 -1.3414e-01
6 0 +8.146890954e+01 +7.775890954e+01 +7.775890954e+01 -3.6342e-01 -3.6573e-01
7 0 +3.857153908e+01 +3.486153908e+01 +3.486153908e+01 +3.4196e-01 -1.8133e+00
10 0 +2.585294489e+01 +2.214294489e+01 +2.214294489e+01 -8.0802e-01 -1.3123e+00
19 0 +1.775366532e+01 +1.404366532e+01 +1.404366532e+01 -8.9096e-01 -1.9611e+00
28 0 +1.496822593e+01 +1.125822593e+01 +1.125822593e+01 +2.4221e-01 -2.2931e+00
51 0 +5.236288220e+00 +1.526288220e+00 +1.526288220e+00 +1.2005e+00 -2.6122e+00
80 0 +4.477849262e+00 +7.678492617e-01 +7.678492617e-01 +2.0514e+00 -1.9071e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.321800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.171143529e+01 +2.038914353e+02 +2.038914353e+02 +5.9671e-01 -3.8264e-02
2 0 +5.716077359e+01 +1.893407736e+02 +1.893407736e+02 +7.4769e-01 +1.6230e+00
4 0 +5.609296118e+01 +1.882729612e+02 +1.882729612e+02 +1.6792e+00 +8.6743e-01
5 0 +5.024779498e+01 +1.824277950e+02 +1.824277950e+02 -3.6947e-01 +6.4256e-01
9 0 +4.381476430e+01 +1.759947643e+02 +1.759947643e+02 -9.1283e-01 +4.1425e-01
11 0 +2.651496794e+01 +1.586949679e+02 +1.586949679e+02 -2.3207e+00 +2.0749e+00
18 0 +1.921509627e+01 +1.513950963e+02 +1.513950963e+02 -9.7393e-01 +8.3071e-01
