% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.391355936e+04 +3.394945936e+04 +3.394945936e+04 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
10 0 +1.809916825e+04 +1.813506825e+04 +1.813506825e+04 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
15 0 +3.090526178e+03 +3.126426178e+03 +3.126426178e+03 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00
26 0 +4.096517880e+01 +7.686517880e+01 +7.686517880e+01 +8.7679e-02 +6.3267e-01 +2.1334e+00 +3.5524e+00 -3.3568e+00
33 0 +4.069918668e+01 +7.659918668e+01 +7.659918668e+01 -9.7656e-02 -1.7893e-01 +1.4523e+00 +9.0646e-01 -3.4370e+00
34 0 +3.822398355e+01 +7.412398355e+01 +7.412398355e+01 -1.5523e-01 +1.1836e+00 +2.7885e+00 +7.5573e-01 -4.1133e+00
42 0 +2.367015928e+01 +5.957015928e+01 +5.957015928e+01 +1.3564e+00 +1.3324e-01 +1.0766e+00 +2.8427e+00 -2.2848e+00
123 0 +1.503918250e+01 +5.093918250e+01 +5.093918250e+01 +1.7183e+00 +1.5058e+00 +3.0820e+00 +4.8163e+00 -2.6672e+00
127 0 +1.220946113e+01 +4.810946113e+01 +4.810946113e+01 +2.4608e+00 +2.2647e+00 +2.8068e+00 +4.9960e+00 -2.9133e+00
176 0 +9.181945728e+00 +4.508194573e+01 +4.508194573e+01 +1.9416e+00 +2.6261e+00 +2.0237e+00 +4.0169e+00 -2.4147e+00
244 0 +8.699861810e+00 +4.459986181e+01 +4.459986181e+01 +1.4144e+00 +2.4595e+00 +2.0989e+00 +2.4609e+00 -1.8210e+00
256 0 +8.319071684e+00 +4.421907168e+01 +4.421907168e+01 +1.5964e+00 +1.2082e+00 +1.7286e+00 +2.7832e+00 -2.0427e+00
276 0 +7.510190204e+00 +4.341019020e+01 +4.341019020e+01 +1.4762e+00 +1.6297e+00 +1.8704e+00 +2.7249e+00 -2.0297e+00
277 0 +7.379054140e+00 +4.327905414e+01 +4.327905414e+01 +1.6260e+00 +1.9114e+00 +2.4165e+00 +3.2526e+00 -2.4827e+00
290 0 +6.456400970e+00 +4.235640097e+01 +4.235640097e+01 +2.2474e+00 +1.1992e+00 +3.2711e+00 +4.1074e+00 -2.3744e+00
302 0 +6.453417808e+00 +4.235341781e+01 +4.235341781e+01 +1.7245e+00 +2.0912e+00 +2.0784e+00 +3.0933e+00 -2.0603e+00
327 0 +5.440295657e+00 +4.134029566e+01 +4.134029566e+01 +1.7160e+00 +1.8258e+00 +2.3516e+00 +3.2782e+00 -1.9951e+00
328 0 +4.844973555e+00 +4.074497356e+01 +4.074497356e+01 +1.8455e+00 +1.6562e+00 +2.3578e+00 +3.2330e+00 -2.1548e+00
331 0 +4.718056963e+00 +4.061805696e+01 +4.061805696e+01 +1.7387e+00 +1.6353e+00 +2.1178e+00 +2.9426e+00 -1.8198e+00
355 0 +4.326419329e+00 +4.022641933e+01 +4.022641933e+01 +1.8655e+00 +1.1743e+00 +2.6640e+00 +3.3907e+00 -2.0504e+00
359 0 +3.670907801e+00 +3.957090780e+01 +3.957090780e+01 +2.2414e+00 +1.5858e+00 +2.2255e+00 +3.4282e+00 -2.1825e+00
365 0 +3.549628484e+00 +3.944962848e+01 +3.944962848e+01 +2.1523e+00 +1.9705e+00 +1.8995e+00 +3.1841e+00 -1.6557e+00
367 0 +3.429953997e+00 +3.932995400e+01 +3.932995400e+01 +2.0769e+00 +1.3507e+00 +2.7822e+00 +3.3329e+00 -2.2159e+00
372 0 +3.382972666e+00 +3.928297267e+01 +3.928297267e+01 +2.3410e+00 +1.8108e+00 +2.5339e+00 +3.8739e+00 -2.1387e+00
379 0 +2.348470237e+00 +3.824847024e+01 +3.824847024e+01 +2.2671e+00 +1.6048e+00 +2.6873e+00 +3.7430e+00 -1.6781e+00
401 0 +2.144407087e+00 +3.804440709e+01 +3.804440709e+01 +2.3716e+00 +1.5307e+00 +2.5282e+00 +3.5434e+00 -2.0135e+00
404 0 +7.513099339e-01 +3.665130993e+01 +3.665130993e+01 +2.5443e+00 +1.2051e+00 +2.7308e+00 +3.3550e+00 -1.6935e+00
451 0 +5.768203664e-01 +3.647682037e+01 +3.647682037e+01 +2.4759e+00 +1.0773e+00 +2.5303e+00 +3.1471e+00 -1.6411e+00
553 0 +5.390717568e-01 +3.643907176e+01 +3.643907176e+01 +2.5787e+00 +1.1611e+00 +2.6208e+00 +3.5048e+00 -1.7136e+00
554 0 +3.825259567e-01 +3.628252596e+01 +3.628252596e+01 +2.6550e+00 +1.1970e+00 +2.5466e+00 +3.5843e+00 -1.6108e+00
577 0 +1.481133561e-01 +3.604811336e+01 +3.604811336e+01 +2.6590e+00 +1.1466e+00 +2.5871e+00 +3.4745e+00 -1.4711e+00
